,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.13147650195,0.065486778095,2.0061650458,2.08748789405,2.13090828697,2.1746301002,2.26239547316,0.00303610733198
a_std,0.716230007277,0.0575032764454,0.60936159251,0.675726249172,0.714052088955,0.753762271968,0.834408456313,0.00284234156537
a_subj.02hcv424u29nd5w,2.85851344077,0.346094973012,2.25630809941,2.61384573186,2.83456329913,3.07830972513,3.60062634058,0.00916201431704
a_subj.02k2uwlhgxnumn9,2.33438864599,0.551877543088,1.43782748565,1.93872908998,2.26666311502,2.66478644807,3.55405211174,0.02125568697
a_subj.03g7h2hzq4o3g26,2.85968356988,0.431410163155,2.15139465867,2.54571809891,2.8161229082,3.11201409099,3.82703692268,0.0113630543913
a_subj.0nmr75cysk1ae0e,1.80529942459,0.21922536903,1.44532348992,1.64788988743,1.78084885653,1.9363940756,2.30636285187,0.00461383320847
a_subj.0t8qp67pqkw36cb,1.97892070634,0.441429695138,1.29692113832,1.65869484479,1.91932398438,2.23883982916,2.96920785437,0.015634488142
a_subj.0vfpn4uf3t031qu,2.18097995026,0.553056471374,1.29857378811,1.78870624647,2.11115110841,2.51374558672,3.45480297535,0.024439208224
a_subj.11dsfdtym1yy5mx,2.20484590696,0.443036747768,1.49224782745,1.88906451222,2.16409648222,2.45404375438,3.22503268517,0.0147637034635
a_subj.1d3dadyu4ekqb4q,1.37984924959,0.162262160765,1.0999377796,1.26708235927,1.36489111061,1.48002879291,1.73684748396,0.00381264638323
a_subj.1mt2emp4645cbl1,1.82704187898,0.242087137278,1.43087241281,1.65661491007,1.79959752497,1.96990043472,2.36472921022,0.0058923688076
a_subj.1rst24mbtgy9rc8,2.64986839839,0.543213426364,1.8260299411,2.25484671343,2.57108271243,2.95153481132,3.93255237687,0.0173391601553
a_subj.1sala6c9yc2bm1w,2.15406319631,0.374253762384,1.55916085158,1.87855980784,2.10183445514,2.37847305432,3.01977672068,0.0113911903258
a_subj.1tcnxbt2pz7t2gx,3.04708852475,0.697483447881,1.93315583338,2.53857391055,2.96478451209,3.46812280037,4.66917469556,0.0295629414227
a_subj.23kscq1vwnlcxzt,2.14221155478,0.476328931987,1.45467430341,1.79846767343,2.06240272627,2.39083662245,3.34363056974,0.0180409181035
a_subj.2b3o5c2c6ntefnb,2.39965379613,0.609676760699,1.45744938616,1.9464321402,2.31362747842,2.7717517642,3.83848282645,0.027391572658
a_subj.2d25j3h41jzwau7,1.10392042824,0.216154189264,0.76526010516,0.949635172519,1.07365456374,1.227577794,1.60328373543,0.00726650450598
a_subj.2me0tt0zcbe29f0,1.89302828672,0.516065335001,1.14869143055,1.5178229333,1.80493047368,2.17243395993,3.17485446701,0.0231560699024
a_subj.2v2he2qhc118cmx,2.35302342512,0.558482525953,1.50097358137,1.94989973652,2.26845677866,2.67673455895,3.70514194361,0.0231161829522
a_subj.3dgcoqbqucy4uk7,1.81467307217,0.447800168907,1.1335199643,1.48907418093,1.7505981018,2.07500779981,2.83476027095,0.018102588216
a_subj.3zs7hr5ld5ukg0k,1.26063225328,0.149027398385,0.999494909855,1.15475046946,1.25155779678,1.35499222787,1.58425450755,0.00277973237652
a_subj.49nk7g8z2covmcs,2.13203617202,0.470084014963,1.40830985736,1.79787841842,2.05826383661,2.40964391111,3.20815252976,0.0162523105749
a_subj.4a8cd6a9bt0r6qq,1.18402929504,0.143600928925,0.92864960324,1.08159447778,1.17377756561,1.27804998834,1.4873970247,0.00295186287631
a_subj.4guce6sjz14ytvx,3.11282866689,0.399416816093,2.46042455615,2.83296809926,3.07013584619,3.35049560798,4.02237473092,0.00785966627136
a_subj.4hnv1vupt17n2g3,2.17003019757,0.323509029122,1.63264482481,1.93649470084,2.13981456738,2.36590561051,2.90476309512,0.00935064061591
a_subj.4hu9ttktex52za9,1.78752417993,0.523868696475,1.10660273835,1.44676192416,1.69631311053,2.01370729827,3.02181689819,0.0258787697291
a_subj.515hk10jmqfx9pw,2.96646009343,0.695966038029,1.85305834808,2.46202445451,2.87792503375,3.4031791039,4.58370777185,0.0291081554996
a_subj.56711s8h61wx53j,1.96939300063,0.286108015596,1.48638752938,1.76434015535,1.94278688559,2.14393127912,2.5962672858,0.00684236072442
a_subj.5b7g1xovbu5p5lg,2.49917443899,0.501108451466,1.70837164312,2.13843423974,2.43719425794,2.76966829835,3.68921718183,0.0175566889532
a_subj.5w3k3mqbvn9cpj9,1.94256933518,0.261396992399,1.49711927951,1.75206756411,1.92405122083,2.11028132282,2.51393530365,0.00522263741265
a_subj.5ye5lnj117htkv2,1.50573555685,0.182136975004,1.1980670875,1.37449945933,1.49182169626,1.61686117692,1.90071609288,0.00424107368919
a_subj.62vl76rkuwy4g4j,1.86685467287,0.331979294859,1.316632617,1.62896158755,1.83341651011,2.06638321443,2.62587023453,0.00874078972009
a_subj.635cm64vg0hqsoc,2.18334570115,0.560865492842,1.33193780553,1.76863245649,2.10570463423,2.51535358964,3.49320258588,0.0240408443566
a_subj.638f2d4uo4g4f7u,1.44061775431,0.287076781355,0.981148214079,1.23171328743,1.40765324842,1.60719285636,2.09284780112,0.009525659047
a_subj.6hf6a68p87609mt,1.80748088959,0.460508597181,1.12419103725,1.46853439961,1.73851672674,2.06567194329,2.90666953638,0.0195959680948
a_subj.6luorbxk4cmgx06,1.73787920487,0.249117680299,1.3224238083,1.56040234043,1.71013566079,1.88671750195,2.29398586905,0.00663816650182
a_subj.6lyre9x0uxahst9,2.1431854485,0.594225841352,1.22157324985,1.72502013799,2.05390171899,2.45580561046,3.53685453999,0.03108741401
a_subj.6pl4f0lf4dz76p1,2.42777154896,0.4540067938,1.70874344296,2.1079223035,2.36438206473,2.69284794347,3.4686570536,0.0175365411403
a_subj.6ts5mlvc617mdsy,1.27726893746,0.242431831376,0.877410444337,1.10278181542,1.25210929393,1.42065737339,1.82937453982,0.00765482058443
a_subj.6z4bxnbo3a92voz,3.03649092483,0.41369543078,2.32581071805,2.74115413441,3.00753412062,3.30177795292,3.92697412408,0.0101055490055
a_subj.6zcx6lz0mjx5yru,0.569245577818,0.144823378455,0.357940700645,0.468031353082,0.54503002015,0.643403806412,0.93703413827,0.00496431523521
a_subj.725vkbmvssvdhvv,2.48015017141,0.655061281835,1.4640874054,2.00478989321,2.3913952102,2.84512976568,4.07148624265,0.0280880542036
a_subj.75yagz8whxzlam2,1.45260225546,0.229034116748,1.09675142098,1.29091666916,1.42431702906,1.57747169207,1.96371168392,0.00679798454303
a_subj.7a3tcnhnmanhzeo,1.93894233449,0.233742910412,1.5554480718,1.77484260234,1.91417727334,2.08160709953,2.4521409251,0.00537701242628
a_subj.7chb1ucy8l7g29z,0.55971573939,0.114654799093,0.385852344009,0.477822919025,0.543256569097,0.620866919729,0.834432217747,0.00356056266887
a_subj.7crgnjb73yzv2jg,1.80156903665,0.541376158913,1.05743986066,1.41839003788,1.69157504834,2.08303590588,3.13516195269,0.0275095089046
a_subj.7lhn7ozewd6nu0u,2.94092913957,0.322667711239,2.38383948564,2.71201938033,2.91676924395,3.14535703201,3.62988407218,0.00678635163468
a_subj.7mw4dbxb0h521ca,2.16146388886,0.462704204536,1.47082935015,1.8358089486,2.08749702592,2.41146731141,3.25810752512,0.018926214039
a_subj.7pm36ubudkxwv8r,1.82495229203,0.241718089651,1.417313134,1.65079530616,1.80224662107,1.97335091439,2.35589870965,0.00584531308286
a_subj.7pvx5wek2khyyys,1.69917237644,0.307708891724,1.20648186615,1.49021894618,1.66260669842,1.86149616682,2.4136909012,0.00844438954769
a_subj.7ypa3e5xevvawjf,1.82995071122,0.52447718927,1.04593708563,1.45119774354,1.73121161917,2.12167327886,3.13556960409,0.0264626107318
a_subj.89kh34yu75hv3l2,2.85035439326,0.305461094743,2.31167084199,2.63752477375,2.8277582843,3.05104748328,3.49385483792,0.00636888561731
a_subj.8ayn2fun799uhg0,3.54634065732,0.528456328484,2.65053515743,3.17469003774,3.48995553704,3.85614569213,4.75065274164,0.0147291764937
a_subj.8ha3jlm3pt1fbfu,2.28426783477,0.516642107451,1.50863336472,1.91366330841,2.20912114025,2.57198406161,3.51406381413,0.0203151727333
a_subj.8oagzfdbudkpe9a,1.94998501379,0.242280740232,1.53409268393,1.78120626226,1.92776736513,2.10054255182,2.48514233973,0.00489854259457
a_subj.8qotfy1dff0w5mp,2.33668054309,0.471532712336,1.59529329383,2.0052899046,2.2761183168,2.60876998407,3.4165304828,0.0156290853847
a_subj.8ucqja5xvp8q0lj,2.92402591611,0.486602297067,2.11120557583,2.5789377055,2.87386211163,3.2121791436,3.98153798862,0.0120159723733
a_subj.8utuj12fwr7badf,1.78207208389,0.216187018076,1.40714723514,1.63543682417,1.76281980656,1.91053795861,2.26544495576,0.00474317146805
a_subj.8wqt7fs28rrsvod,2.2932529664,0.645218444707,1.29335158488,1.82084803976,2.21293509103,2.68130486423,3.76563271553,0.0310898420906
a_subj.91k0axnxz05j6s0,2.17545191162,0.563778427625,1.34588891933,1.78741767046,2.0910221055,2.46954084176,3.59391073863,0.027275642626
a_subj.94kjlz1mwskdyz5,3.35302468576,0.553053503057,2.46406046341,2.96504336663,3.28527904428,3.6680149629,4.59618112781,0.016109273823
a_subj.969uv63tmwzm4mr,2.7772299143,0.631077261425,1.82281968752,2.31400609617,2.68543136144,3.14930926987,4.26815049884,0.0246072468149
a_subj.9s9tnt3zsdkde1d,1.93942375225,0.560276974034,1.11035232403,1.53966730714,1.85277427552,2.25703211322,3.27170506916,0.0294472729256
a_subj.a0ypqyrbf9ml77g,2.35076830921,0.421592472544,1.68074745283,2.05271602862,2.29887052386,2.59440721497,3.35161381455,0.0130647164263
a_subj.a1lkv1v4nhcqhxk,2.93726831386,0.725049369029,1.7553824916,2.4187353697,2.85574250081,3.37630195465,4.58957371181,0.0364441405329
a_subj.a3cbt12u2kvkufb,2.20831295333,0.552058955249,1.35560088601,1.81214933541,2.12525516129,2.52106042729,3.49845417909,0.0246980564813
a_subj.ak36jhs6mfvr1k4,3.33844988223,0.623391190615,2.32357500067,2.89721278594,3.26089868309,3.68912805556,4.77543827821,0.0185306656094
a_subj.al211kurjrt47cf,1.45124061528,0.188386899707,1.12701830869,1.31757110012,1.43286702531,1.56600995494,1.87725868941,0.00471808159564
a_subj.as5to7tunoclm8f,0.830709266468,0.159391020603,0.565028273383,0.720490689243,0.811615903332,0.926535604045,1.18200781251,0.00425594224793
a_subj.b5g9z0f5t7dgmc9,2.18193995726,0.558565804384,1.3180033886,1.76198434104,2.10595540109,2.51220111357,3.49864326442,0.0250278658577
a_subj.bbvjomjat1ov5tg,3.11320969483,0.451448844337,2.35601604863,2.79947954769,3.05842427836,3.37742489569,4.14457321843,0.0139045589636
a_subj.bd62yxathku4xs6,1.45803383832,0.167547045209,1.16760469163,1.33995053621,1.44436884514,1.56211119066,1.82973561057,0.00357956517736
a_subj.becsf7fkxp4db76,2.08306660819,0.311595139847,1.56357796923,1.85605944452,2.05013705301,2.26417506183,2.77792877136,0.00724694898517
a_subj.bev7xbmxmpb8r5d,2.80273995356,0.47293414244,2.03916667002,2.46337120756,2.75416244591,3.07529415817,3.91620656899,0.0129596745554
a_subj.bjqhm81ebo4co5t,2.13081861814,0.46126892357,1.41580538691,1.78801874258,2.06239213392,2.40145418717,3.21676826342,0.0156350386513
a_subj.bulhx7o0bfzqhzw,1.82101274506,0.320988080711,1.30382882537,1.58962132932,1.78139166417,2.01607921736,2.55443635916,0.00861676713048
a_subj.bv7hm4c4ppe8xxv,1.92914291471,0.499524293804,1.10939601214,1.58052018169,1.86837383072,2.22237062274,3.02373332463,0.0244051888353
a_subj.byks08c5xj2mze0,2.35580712195,0.400607704718,1.7154720172,2.06768850202,2.31178366294,2.59559700412,3.24868808296,0.0119989965129
a_subj.c4ojvack7zrzarj,2.32922692975,0.475073981118,1.56810048298,1.98165208079,2.26660512303,2.61763490973,3.42825080129,0.014279705229
a_subj.c6r924wdcxtkolt,0.960906787718,0.15893359754,0.691685441052,0.851279286096,0.946048278306,1.05616976842,1.32288478735,0.00382983434001
a_subj.ckl8g4fh7h8nk6l,1.58685299886,0.306404963159,1.091782957,1.36760596696,1.55507323067,1.77107743127,2.27742600516,0.00906670458625
a_subj.cna8xkr6q6u9q68,2.28391777438,0.617739577906,1.30363314926,1.81676705997,2.21258364085,2.65829958324,3.68473499108,0.0287904542594
a_subj.coppe66xbmkn6yj,1.10569812126,0.136561992635,0.866835497148,1.00853853254,1.09570236628,1.19259832565,1.39903846383,0.00256089876355
a_subj.cwywy95a7xtztbg,2.74078083017,0.667824661123,1.65988962256,2.25551204846,2.66829786688,3.15170832862,4.28620912286,0.0310063253031
a_subj.d34qblex2og07y4,2.24362369467,0.592394536276,1.33877350753,1.81623178269,2.16386729897,2.57062659099,3.68613033395,0.0258456870609
a_subj.d86uhkrx9j9nbgw,2.03391944573,0.268256717884,1.58098725406,1.84146780946,2.01067564148,2.19326753828,2.61849672036,0.00596961095413
a_subj.d9zbz30y0mh2mdc,2.27313106664,0.618870803099,1.32934939737,1.81384815455,2.18478398168,2.64233377993,3.73434793628,0.0294504688729
a_subj.ddfebwuaagxq1ww,2.59536775177,0.705497947504,1.53109824949,2.07719434574,2.48579051411,2.99141647914,4.24771320683,0.0330611833593
a_subj.dtrvwqakkdpz7os,1.93278920373,0.470950433085,1.22633951299,1.5856173546,1.86638875265,2.21055524443,3.01481663418,0.0181723837982
a_subj.e039320a36fchkz,2.69668987851,0.649156143181,1.69117358767,2.21816533436,2.62276223816,3.08467348031,4.20742408027,0.0283945400683
a_subj.e0k0dspswk0lpzz,1.59895789969,0.19471996593,1.26563403337,1.45793092142,1.58411168357,1.72080827953,2.01815783835,0.00459092555351
