,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.02863660122,0.0877554791562,1.90430902392,1.98298402007,2.02620177743,2.06819431659,2.15614389994,0.00345520694231
a_std,0.731157009724,0.109844607703,0.624149730024,0.689988172888,0.725621692118,0.764169927242,0.844059944857,0.00443807067918
a_subj.02hcv424u29nd5w,3.02794356307,0.491620888068,2.20677009911,2.66741387222,2.97436442358,3.34448600865,4.07817054396,0.017044801206
a_subj.02k2uwlhgxnumn9,2.48672116851,0.670105529902,1.43177718167,1.99150620602,2.40583905636,2.89574468865,3.98946164303,0.0326611261355
a_subj.03g7h2hzq4o3g26,2.74593725091,0.375138102876,2.11235165742,2.48643751041,2.70986223263,2.97036779863,3.58545019105,0.0104632994333
a_subj.0nmr75cysk1ae0e,1.46666507339,0.21758305501,1.11419915191,1.31106646747,1.44610744105,1.59572155313,1.96692065162,0.00588312917258
a_subj.0t8qp67pqkw36cb,2.47468522304,0.626133228332,1.47739226984,2.02019997907,2.39580173165,2.83901985728,3.939738071,0.0294874909424
a_subj.0vfpn4uf3t031qu,1.09703346606,0.177312963834,0.809247535182,0.970816818499,1.0745715357,1.19968268481,1.5051360552,0.00484900785196
a_subj.11dsfdtym1yy5mx,2.46528489025,0.28144501783,1.96346571096,2.26995278272,2.4414211652,2.64295849406,3.07768482141,0.00608294438667
a_subj.1d3dadyu4ekqb4q,1.18038323864,0.2010264537,0.873840361037,1.03580801689,1.15376318354,1.29378019671,1.64080749215,0.00695651203908
a_subj.1mt2emp4645cbl1,2.79515331238,0.518431072489,1.98409272804,2.42836725679,2.72233174639,3.09321596335,4.02346847728,0.0177319446985
a_subj.1rst24mbtgy9rc8,2.77291283428,0.432568489964,2.06032153198,2.47488052088,2.7235736823,3.02482135872,3.75757359426,0.0115182400184
a_subj.1sala6c9yc2bm1w,2.0040163179,0.23389384119,1.59919231367,1.84187530123,1.98240959416,2.14334384272,2.5464922778,0.00470574353819
a_subj.1tcnxbt2pz7t2gx,1.7255799994,0.257015001923,1.30481770898,1.54183573567,1.69997681611,1.87573155726,2.30781887728,0.00642439158007
a_subj.23kscq1vwnlcxzt,2.09606827582,0.440473780572,1.39443059376,1.77782934234,2.03781912562,2.34776324755,3.09546921278,0.016349656307
